title,title href,logoImage src,comp-name,comp-name href,rating href,main-2,review,expwdth,ni-job-tuple-icon,locWdth,job-desc,dot-gt,dot-gt 2,dot-gt 3,dot-gt 4,dot-gt 5,dot-gt 6,dot-gt 7,dot-gt 8,job-post-day
Erp Support Consultant,https://www.naukri.com/job-listings-erp-support-consultant-focus-softnet-new-delhi-delhi-delhi-ncr-1-to-5-years-170124010308,https://img.naukimg.com/logo_images/groups/v1/3520290.gif,Focus Softnet,https://www.naukri.com/focus-softnet-jobs-careers-734675,https://www.ambitionbox.com/reviews/focus-softnet-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.4,119  Reviews,1-5 Yrs,Not disclosed,"New Delhi, Delhi, Delhi / NCR",Customer interaction on phone and even moving to client place for Installation is requi...,Erp Support,ERP,ERP Implementation,Consulting,,,,,13 Days Ago
Pega Business Analyst,https://www.naukri.com/job-listings-pega-business-analyst-puresoftware-gurgaon-gurugram-haryana-delhi-ncr-4-to-7-years-160623004105,https://img.naukimg.com/logo_images/groups/v1/2020226.gif,Puresoftware,https://www.naukri.com/puresoftware-jobs-careers-82226,https://www.ambitionbox.com/reviews/puresoftware-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.2,328  Reviews,4-7 Yrs,Not disclosed,"Hybrid - Gurgaon/ Gurugram, Haryana, Delhi / NCR",Roles and Responsibilities 4+ years of relevant experienceKnowledge of Pega is mandator...,business analysis,pega,sql,telecom,Analysis,,,,27 Days Ago
PMT - Product Manager (Pharma),https://www.naukri.com/job-listings-pmt-product-manager-pharma-akesiss-pharma-kochi-cochin-2-to-6-years-160124005889,,Akesiss Pharma,https://www.naukri.com/akesiss-pharma-jobs-careers-354439,https://www.ambitionbox.com/reviews/akesiss-pharma-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.6,22  Reviews,2-6 Yrs,Not disclosed,Kochi/Cochin,Brand Building and Designing Marketing strategies for assigned division. Training the f...,Pharma Selling,Product Management,Product Manager,PMT,Pharmaceutical,Selling,Management,,15 Days Ago
Instrumentation Technician,https://www.naukri.com/job-listings-instrumentation-technician-syschem-india-limited-kalka-haryana-3-to-8-years-160124003280,,Syschem India Limited,https://www.naukri.com/syschem-india-jobs-careers-5570548,https://www.ambitionbox.com/reviews/syschem-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.6,7  Reviews,3-8 Yrs,1.5-3.5 Lacs PA,"Kalka, Haryana",Working on various machines used in API (Active Pharmaceutical Ingredient) /Bulk Drug i...,Instrumentation,Instrumentation Maintenance,Maintenance,Instruments,,,,,15 Days Ago
Product Manager (HRMS or HCM),https://www.naukri.com/job-listings-product-manager-hrms-or-hcm-kellton-tech-solutions-limited-thane-10-to-16-years-150124902584,https://img.naukimg.com/logo_images/groups/v1/4606859.gif,Kellton,https://www.naukri.com/kellton-jobs-careers-1130036,https://www.ambitionbox.com/reviews/kellton-tech-solutions-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.4,250  Reviews,10-16 Yrs,Not disclosed,Thane,Responsibilities:8+years of Product Management experience in either the fintech or eCom...,Product Management,Firebase,Due diligence,Channel marketing,Google Analytics,Marketing campaigns,Tableau,JIRA,13 Days Ago
Product Manager,https://www.naukri.com/job-listings-product-manager-spice-money-noida-10-to-12-years-150124501445,https://img.naukimg.com/logo_images/groups/v1/718384.gif,Spice Money,https://www.naukri.com/spice-money-jobs-careers-5035270,https://www.ambitionbox.com/reviews/spice-money-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,241  Reviews,10-12 Yrs,Not disclosed,Noida,1. 10+ years of product management experience with scalable software products.   2. F...,Product Development,User Experience (UX) Design,Agile Methodologies,Data Analysis,Cross-functional Collaboration,Strategic Planning,Market Research,Stakeholder Management,15 Days Ago
Construction Project Manager,https://www.naukri.com/job-listings-construction-project-manager-base8-hyderabad-8-to-12-years-150124002478,https://www.naukri.com/hotjobs/images/v3/Base_Aug21.gif,Base8,https://www.naukri.com/base8-jobs-careers-2686372,https://www.ambitionbox.com/reviews/base8-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,3  Reviews,8-12 Yrs,8-10 Lacs PA,Remote,"Qualifications: . Bachelors degree in construction management, civil engineering, or a ...",Project Management,Project Implementation,MS Project,Primavera,Information Technology,Change Management,Contract Management,Project Coordination,16 Days Ago
Deputy General Manager | Product Management,https://www.naukri.com/job-listings-deputy-general-manager-product-management-moreish-food-kolkata-west-bengal-15-to-24-years-130124006006,,Moreish Food,https://www.naukri.com/moreish-food-jobs-careers-34635,https://www.ambitionbox.com/reviews/moreish-food-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.2,110  Reviews,15-24 Yrs,20-25 Lacs PA,"Kolkata, West Bengal",Assess stakeholder experience and monitor product health Preferred candidate profile . ...,GTM plan,Promotion Planning,NPD funnel,Price waterfall,Product Management Lead,visibility budgets,Cost Control,Gtm,17 Days Ago
Product Manager,https://www.naukri.com/job-listings-product-manager-torque-pharmaceuticals-pvt-ltd-mohali-8-to-12-years-130124005731,,Torque Pharmaceuticals Pvt. Ltd.,https://www.naukri.com/torque-pharmaceuticals-jobs-careers-1029594,https://www.ambitionbox.com/reviews/torque-pharmaceuticals-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.6,144  Reviews,8-12 Yrs,6-12 Lacs PA,Mohali,Eligibility: MBA with 5-8 years of experience in the Product Management role. Industry:...,product management,Product Life Cycle Management,Product Planning,Planning,Life cycle,Product Life Cycle,Life Cycle Management,Management,17 Days Ago
Production Manager,https://www.naukri.com/job-listings-production-manager-simi-stove-pvt-ltd-delhi-ncr-5-to-10-years-130124004876,,Simi Stove Pvt ltd.,https://www.naukri.com/simi-stove-jobs-careers-6280294,,,,5-10 Yrs,Not disclosed,Delhi / NCR(Hauz Khas),Preferred candidate profile Proven production management experience in a manufacturing ...,Inventory Management,Production Management,Leadership,Production Planning Control,Planning,Inventory,Management,Control plan,18 Days Ago
Product Manager,https://www.naukri.com/job-listings-product-manager-food-hub-chennai-5-to-10-years-120124501541,,Food Hub,https://www.naukri.com/food-hub-jobs-careers-2408290,https://www.ambitionbox.com/reviews/foodhub-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,87  Reviews,5-10 Yrs,Not disclosed,Chennai,Requirements . 5+ years of experience in a Product Owner or similar role within an Agil...,SAN,Analytical,SOC,Agile,Scrum,Customer service,Information technology,CRM,18 Days Ago
Product Owner,https://www.naukri.com/job-listings-product-owner-applanix-chennai-5-to-9-years-120124500730,,Applanix,https://www.naukri.com/applanix-jobs-careers-123774572,,,,5-9 Yrs,Not disclosed,Chennai,"Qualifications: . Bachelors degree in Business, Computer Science, or a related fieldMas...",Cloud computing,Supply chain management,Manager Quality Assurance,Analytical,Agile development,Market research,Telematics,Operations,18 Days Ago
Senior Network Product Manager,https://www.naukri.com/job-listings-senior-network-product-manager-ensono-technologies-llp-chennai-10-to-12-years-120124500238,https://img.naukimg.com/logo_images/groups/v1/4667377.gif,Ensono,https://www.naukri.com/ensono-jobs-careers-4498568,https://www.ambitionbox.com/reviews/ensono-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,185  Reviews,10-12 Yrs,Not disclosed,Chennai,3+ years of Product Management experience . 10+ years experience in the IT Sector with ...,Product management,VMware,Managed services,Security services,Market research,Wellness,Outsourcing,cisco,18 Days Ago
Product Demonstrator,https://www.naukri.com/job-listings-product-demonstrator-digipanda-consulting-noida-uttar-pradesh-2-to-4-years-120124009975,,Digipanda Consulting,https://www.naukri.com/digipanda-consulting-jobs-careers-6227236,https://www.ambitionbox.com/reviews/digipanda-consulting-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,12  Reviews,2-4 Yrs,Not disclosed,"Noida, Uttar Pradesh","Bachelors degree in Business, Marketing, or a related fieldPreferred candidate profile ...",Product Demonstration,Product Demo,Product Promotion,Product Sales,Product Branding,Product Presentation,Product Awareness,Product Marketing,18 Days Ago
AVP/Director/GM - Product Development - Digital Health,https://www.naukri.com/job-listings-avp-director-gm-product-development-digital-health-benovymed-healthcare-noida-gurgaon-gurugram-delhi-ncr-3-to-8-years-110124904767,,Benovymed Healthcare,https://www.naukri.com/benovymed-healthcare-jobs-careers-123596329,,,,3-8 Yrs,Not disclosed,"Noida, Gurgaon/Gurugram, Delhi / NCR","To work as a Founding Leadership Team Member & Manager-Product Design Development, base...",Product Development,AI Health,Digital Health,Healthcare Technology,,,,,20 Days Ago
Tractor Junction - Product Manager,https://www.naukri.com/job-listings-tractor-junction-product-manager-tractor-junction-noida-3-to-5-years-110124904437,,Tractor Junction,https://www.naukri.com/tractor-junction-jobs-careers-6723583,https://www.ambitionbox.com/reviews/tractor-junction-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.4,73  Reviews,3-5 Yrs,Not disclosed,Noida,"Bachelors degree in a relevant field (business, engineering, or similar)",Product Management,product strategy,IT Product Management,Online Product Management,Tractor,IT Product Development,Management,,20 Days Ago
Product Manager,https://www.naukri.com/job-listings-product-manager-nona-technologies-gurgaon-gurugram-2-to-7-years-110124501027,,Nona Technologies,https://www.naukri.com/nona-lifestyle-jobs-careers-5542776,,,,2-7 Yrs,Not disclosed,Gurgaon/Gurugram,"Requirements: . Bachelors or Masters degree in Business, Computer Science, Engineering,...",Product management,Analytical skills,B2B,Agile development,Project management,Market research,Customer support,User acceptance testing,19 Days Ago
Product Manager,https://www.naukri.com/job-listings-product-manager-exotel-gurgaon-gurugram-6-to-9-years-110124500891,https://img.naukimg.com/logo_images/groups/v1/514742.gif,Exotel,https://www.naukri.com/exotel-jobs-careers-1864442,https://www.ambitionbox.com/reviews/exotel-global-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,2.8,81  Reviews,6-9 Yrs,Not disclosed,Gurgaon/Gurugram,"As a Product Manager, you will be a key player in steering the product life cycle, e...",Sales,Customer satisfaction,Competitive analysis,Product life cycle management,Strategic planning,Market research,Research,Cost,19 Days Ago
Product Analyst,https://www.naukri.com/job-listings-product-analyst-z1-tech-gurgaon-gurugram-1-to-3-years-100124501368,,Z1 Tech,https://www.naukri.com/z1-tech-jobs-careers-123935223,https://www.ambitionbox.com/reviews/z1-media-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.6,146  Reviews,1-3 Yrs,Not disclosed,Gurgaon/Gurugram,Experience: Upto 1year of relevant experience in same or similar domain . Education: Ba...,Product Analyst,Automation,Data analysis,Diversity and Inclusion,Product analysis,Market research,Data analytics,digital advertising,20 Days Ago
Product Manager,https://www.naukri.com/job-listings-product-manager-food-hub-chennai-5-to-10-years-100124501215,,Food Hub,https://www.naukri.com/food-hub-jobs-careers-2408290,https://www.ambitionbox.com/reviews/foodhub-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,87  Reviews,5-10 Yrs,Not disclosed,Chennai,"The candidate should have the below skill sets, . 5+ years of experience in a Product O...",SAN,SOC,Analytical,Agile,Scrum,Customer service,Information technology,Release management,20 Days Ago
PRODUCT MANAGER,https://www.naukri.com/job-listings-product-manager-maier-vidorno-new-delhi-10-to-13-years-100124500706,,Maier Vidorno,https://www.naukri.com/maier-vidorno-m-v-jobs-careers-3590184,https://www.ambitionbox.com/reviews/maier-vidorno-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.5,44  Reviews,10-13 Yrs,Not disclosed,New Delhi,Minimum 10 years job experience in sales  - The best would be to hire somebody who has ...,Trade,Claims,Sales,Competitor analysis,Product sales,Subject Matter Expert,Research,Wholesale,20 Days Ago
Cloud Products Associate,https://www.naukri.com/job-listings-cloud-products-associate-whizlabs-software-pvt-ltd-coimbatore-tamil-nadu-2-to-4-years-100124010428,,Whizlabs Software,https://www.naukri.com/whizlabs-jobs-careers-11624,https://www.ambitionbox.com/reviews/whizlabs-software-pvt-dot-ltd-dot-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.5,11  Reviews,2-4 Yrs,Not disclosed,"Coimbatore, Tamil Nadu",Eligibility: 1. At least 2 Years of experience in Azure cloud or Microsoft 365 - Prefer...,Azure Certified,Microsoft Certified,Cloud Certified,Cloud,Microsoft Azure,Certified,Microsoft,,20 Days Ago
Senior Product Manager,https://www.naukri.com/job-listings-senior-product-manager-m2p-chennai-tamil-nadu-3-to-6-years-100124009676,https://img.naukimg.com/logo_images/groups/v1/5903498.gif,M2P,https://www.naukri.com/m2p-jobs-careers-6539426,,,,3-6 Yrs,Not disclosed,"Chennai, Tamil Nadu",This role would lead the platform engineering products at M2P and would strive towards ...,fast tag,Product Management,Fleet Management,Tagging,Fleet,Management,Senior,,21 Days Ago
Product Manager,https://www.naukri.com/job-listings-product-manager-ambrane-india-new-delhi-delhi-7-to-12-years-100124007035,https://img.naukimg.com/logo_images/groups/v1/583352.gif,Ambrane India,https://www.naukri.com/ambrane-india-jobs-careers-1610362,https://www.ambitionbox.com/reviews/ambrane-india-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.4,101  Reviews,7-12 Yrs,7-10 Lacs PA,"New Delhi, Delhi(Wazirpur)","Job description:At Ambrane, were proud to offer innovative products that meet the need...",Consumer Electronics & Appliances,Consumer,Product management,Electronics,Management,Consumer electronics,Appliances,,21 Days Ago
After-sales Analysis Engineer,https://www.naukri.com/job-listings-after-sales-analysis-engineer-exceam-india-branch-gautam-buddha-nagar-uttar-pradesh-3-to-5-years-100124005855,,Exceam India Branch,https://www.naukri.com/exceam-india-branch-jobs-careers-6835621,https://www.ambitionbox.com/reviews/exceam-india-branch-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.5,5  Reviews,3-5 Yrs,4-4.75 Lacs PA,"Gautam Buddha Nagar, Uttar Pradesh","Responsible for the analysis of after-sales hardware problems, have a professional foun...",Market Analysis,Root Cause Analysis,Product Analysis,Problem Analysis,Root cause,Marketing,Analysis,,21 Days Ago
Product Owner,https://www.naukri.com/job-listings-product-owner-netxd-software-india-chennai-5-to-10-years-091123009442,https://img.naukimg.com/logo_images/groups/v1/8313757.gif,Netxd Software India,https://www.naukri.com/netxd-india-jobs-careers-5333328,https://www.ambitionbox.com/reviews/netxd-software-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.8,10  Reviews,5-10 Yrs,7-17 Lacs PA,Chennai(Karapakkam),Preferred candidate profile . .,product owner,banking,,,,,,,22 Days Ago
